Date,Open,High,Low,Close,Adj Close,Volume
2011-09-30,6.036080,6.121650,5.971170,6.121650,3.584281,56026175
2011-10-03,5.930840,5.999690,5.825600,5.907240,3.458741,50020571
2011-10-04,5.822650,5.880680,5.626920,5.816750,3.405759,97552241
2011-10-05,5.971170,6.000670,5.824620,5.981990,3.502510,60348647
2011-10-06,6.075420,6.176730,6.011490,6.161980,3.607895,87786895
2011-10-07,6.161980,6.294760,6.119680,6.229840,3.647627,165873400
2011-10-10,6.247550,6.294760,6.144270,6.245580,3.656843,218446054
2011-10-11,6.255420,6.255420,6.107880,6.187550,3.622865,115655270
2011-10-12,6.092150,6.309510,6.052800,6.309510,3.694274,112691604
2011-10-13,6.304590,6.342950,6.074440,6.194440,3.626901,125109802
2011-10-14,6.206240,6.218040,6.068540,6.127550,3.587735,63430327
2011-10-17,6.109850,6.144270,5.961330,5.964280,3.565456,210763416
2011-10-18,5.901340,5.979040,5.853140,5.969200,3.568397,85498126
2011-10-19,6.029200,6.077390,5.990840,6.048870,3.616023,57689247
2011-10-20,5.960350,6.013460,5.666270,5.758720,3.442572,105307070
2011-10-21,5.802980,5.989860,5.775440,5.926910,3.543116,115938353
2011-10-24,5.985920,6.047890,5.924940,6.019360,3.598382,100283079
2011-10-25,5.999690,6.038050,5.915110,5.965270,3.566048,100029713
2011-10-26,5.979040,6.008540,5.825600,5.887570,3.519597,56532607
2011-10-27,6.147220,6.393110,6.054770,6.331150,3.784770,143094706
2011-10-28,6.383280,6.432460,6.247550,6.319350,3.777716,94463594
2011-10-31,6.256400,6.280000,6.068540,6.075420,3.631896,48222861
2011-11-01,5.938710,5.960350,5.693810,5.786260,3.459035,77984457
2011-11-02,5.857080,5.868880,5.656430,5.708560,3.412586,63845534
2011-11-03,5.625940,5.861990,5.523650,5.777410,3.453744,88307976
2011-11-04,5.891500,5.891500,5.586600,5.728230,3.424344,61150190
2011-11-07,5.646590,5.769540,5.527580,5.588560,3.340850,59097842
2011-11-08,5.578730,5.753800,5.576760,5.616100,3.357313,39830623
2011-11-09,5.714460,5.714460,5.409560,5.481360,3.276764,114307155
2011-11-10,5.419390,5.595450,5.409560,5.483320,3.277937,60171832
2011-11-11,5.498080,5.743970,5.490210,5.711510,3.414349,44907854
2011-11-14,5.788230,5.788230,5.501030,5.557090,3.322036,57500886
2011-11-15,5.502010,5.507910,5.417430,5.417430,3.238549,71970581
